id,energy_star_rating,backfilled_energy_star_rating
63682,66.0,66.0
63683,19.0,19.0
63684,,45.19417475728155
63685,19.0,19.0
63686,64.0,64.0
63687,64.0,64.0
63688,28.0,28.0
63689,68.0,68.0
63690,76.0,76.0
63691,30.0,30.0
63692,84.0,84.0
63693,20.0,20.0
63694,82.0,82.0
63695,100.0,100.0
63696,85.0,85.0
63697,49.0,49.0
63698,40.0,40.0
63699,55.0,55.0
63700,33.0,33.0
63701,92.0,92.0
63702,2.0,2.0
63703,79.0,79.0
63704,,63.35510204081633
63705,99.0,99.0
63706,,53.48780487804878
63707,47.0,47.0
63708,100.0,100.0
63709,5.0,5.0
63710,,48.940677966101696
63711,88.0,88.0
63712,,53.48780487804878
63713,66.0,66.0
63714,,59.95402298850575
63715,1.0,1.0
63716,,67.62962962962963
63717,67.0,67.0
63718,62.0,62.0
63719,51.0,51.0
63720,71.0,71.0
63721,,55.30769230769231
63722,59.0,59.0
63723,37.0,37.0
63724,65.0,65.0
63725,66.0,66.0
63726,64.0,64.0
63727,23.0,23.0
63728,44.0,44.0
63729,65.0,65.0
63730,19.0,19.0
63731,81.0,81.0
63732,31.0,31.0
63733,49.0,49.0
63734,,66.99492385786802
63735,80.0,80.0
63736,46.0,46.0
63737,72.0,72.0
63738,15.0,15.0
63739,78.0,78.0
63740,66.0,66.0
63741,77.0,77.0
63742,70.0,70.0
63743,,63.42285714285714
63744,14.0,14.0
63745,,67.34782608695652
63746,61.0,61.0
63747,90.0,90.0
63748,99.0,99.0
63749,,52.92857142857143
63750,34.0,34.0
63751,26.0,26.0
63752,,60.34228187919463
63753,60.0,60.0
63754,4.0,4.0
63755,,67.54098360655738
63756,73.0,73.0
63757,70.0,70.0
63758,,51.1025641025641
63759,,60.44444444444444
63760,53.0,53.0
63761,,55.30769230769231
63762,,63.70245398773006
63763,41.0,41.0
63764,22.0,22.0
63765,74.0,74.0
63766,68.0,68.0
63767,,60.34228187919463
63768,19.0,19.0
63769,33.0,33.0
63770,24.0,24.0
63771,,60.34228187919463
63772,54.0,54.0
63773,18.0,18.0
63774,,65.23255813953489
63775,79.0,79.0
63776,5.0,5.0
63777,1.0,1.0
63778,56.0,56.0
63779,32.0,32.0
63780,14.0,14.0
63781,,68.66379310344827
63782,3.0,3.0
63783,12.0,12.0
63784,,62.91111111111111
63785,1.0,1.0
63786,68.0,68.0
63787,24.0,24.0
63788,60.0,60.0
63789,38.0,38.0
63790,100.0,100.0
63791,97.0,97.0
63792,89.0,89.0
63793,,60.34228187919463
63794,,60.83783783783784
63795,96.0,96.0
63796,84.0,84.0
63797,,46.705128205128204
63798,86.0,86.0
63799,30.0,30.0
63800,44.0,44.0
63801,21.0,21.0
63802,20.0,20.0
63803,13.0,13.0
63804,88.0,88.0
63805,67.0,67.0
63806,24.0,24.0
63807,100.0,100.0
63808,97.0,97.0
63809,25.0,25.0
63810,75.0,75.0
63811,100.0,100.0
63812,66.0,66.0
63813,20.0,20.0
63814,11.0,11.0
63815,97.0,97.0
63816,71.0,71.0
63817,51.0,51.0
63818,81.0,81.0
63819,16.0,16.0
63820,,51.1025641025641
63821,43.0,43.0
63822,36.0,36.0
63823,97.0,97.0
63824,84.0,84.0
63825,21.0,21.0
63826,54.0,54.0
63827,100.0,100.0
63828,32.0,32.0
63829,59.0,59.0
63830,93.0,93.0
63831,10.0,10.0
63832,32.0,32.0
63833,3.0,3.0
63834,21.0,21.0
63835,75.0,75.0
63836,45.0,45.0
63837,17.0,17.0
63838,8.0,8.0
63839,16.0,16.0
63840,29.0,29.0
63841,43.0,43.0
63842,96.0,96.0
63843,,61.42553191489362
63844,3.0,3.0
63845,,59.61176470588235
63846,,65.46417445482867
63847,69.0,69.0
63848,,63.99006622516556
63849,,66.99492385786802
63850,,65.46417445482867
63851,,63.42285714285714
63852,,67.16666666666667
63853,74.0,74.0
63854,88.0,88.0
63855,,72.83333333333333
63856,90.0,90.0
63857,61.0,61.0
63858,96.0,96.0
63859,82.0,82.0
63860,19.0,19.0
63861,1.0,1.0
63862,93.0,93.0
63863,93.0,93.0
63864,74.0,74.0
63865,69.0,69.0
63866,84.0,84.0
63867,100.0,100.0
63868,78.0,78.0
63869,78.0,78.0
63870,81.0,81.0
63871,38.0,38.0
63872,53.0,53.0
63873,82.0,82.0
63874,69.0,69.0
63875,63.0,63.0
63876,72.0,72.0
63877,56.0,56.0
63878,97.0,97.0
63879,14.0,14.0
63880,39.0,39.0
63881,100.0,100.0
63882,100.0,100.0
63883,2.0,2.0
63884,,61.42553191489362
63885,,61.42553191489362
63886,55.0,55.0
63887,,68.43428571428572
63888,,67.54098360655738
63889,85.0,85.0
63890,78.0,78.0
63891,71.0,71.0
63892,91.0,91.0
63893,18.0,18.0
63894,32.0,32.0
63895,13.0,13.0
63896,61.0,61.0
63897,49.0,49.0
63898,,59.95402298850575
63899,12.0,12.0
63900,,54.45945945945946
63901,88.0,88.0
63902,26.0,26.0
63903,7.0,7.0
63904,,45.19417475728155
63905,,64.27083333333333
63906,31.0,31.0
63907,7.0,7.0
63908,74.0,74.0
63909,63.0,63.0
63910,67.0,67.0
63911,53.0,53.0
63912,97.0,97.0
63913,99.0,99.0
63914,,66.40599455040872
63915,33.0,33.0
63916,88.0,88.0
63917,82.0,82.0
63918,,49.30434782608695
63919,54.0,54.0
63920,19.0,19.0
63921,87.0,87.0
63922,86.0,86.0
63923,77.0,77.0
63924,3.0,3.0
63925,87.0,87.0
63926,,40.92
63927,,63.70245398773006
63928,,63.70245398773006
63929,88.0,88.0
63930,54.0,54.0
63931,96.0,96.0
63932,,63.35510204081633
63933,87.0,87.0
63934,85.0,85.0
63935,93.0,93.0
63936,70.0,70.0
63937,1.0,1.0
63938,70.0,70.0
63939,36.0,36.0
63940,19.0,19.0
63941,84.0,84.0
63942,81.0,81.0
63943,,49.442622950819676
63944,70.0,70.0
63945,3.0,3.0
63946,69.0,69.0
63947,33.0,33.0
63948,,68.16494845360825
63949,50.0,50.0
63950,90.0,90.0
63951,,70.28282828282828
63952,,66.40599455040872
63953,,48.193548387096776
63954,19.0,19.0
63955,29.0,29.0
63956,35.0,35.0
63957,21.0,21.0
63958,21.0,21.0
63959,24.0,24.0
63960,7.0,7.0
63961,,51.1025641025641
63962,15.0,15.0
63963,8.0,8.0
63964,57.0,57.0
63965,53.0,53.0
63966,47.0,47.0
63967,58.0,58.0
63968,12.0,12.0
63969,79.0,79.0
63970,47.0,47.0
63971,6.0,6.0
63972,84.0,84.0
63973,94.0,94.0
63974,59.0,59.0
63975,68.0,68.0
63976,82.0,82.0
63977,89.0,89.0
63978,,63.42285714285714
63979,45.0,45.0
63980,24.0,24.0
63981,,60.833333333333336
63982,28.0,28.0
63983,,60.61764705882353
63984,,45.02
63985,93.0,93.0
63986,84.0,84.0
63987,40.0,40.0
63988,68.0,68.0
63989,,45.19417475728155
63990,82.0,82.0
63991,36.0,36.0
63992,49.0,49.0
63993,90.0,90.0
63994,99.0,99.0
63995,79.0,79.0
63996,,53.48780487804878
63997,,66.26923076923077
63998,,57.62325581395349
63999,58.0,58.0
64000,47.0,47.0
64001,,66.66176470588235
64002,,50.95384615384615
64003,62.0,62.0
64004,,63.70245398773006
64005,62.0,62.0
64006,78.0,78.0
64007,71.0,71.0
64008,65.0,65.0
64009,,63.42285714285714
64010,,63.42285714285714
64011,51.0,51.0
64012,71.0,71.0
64013,99.0,99.0
64014,80.0,80.0
64015,51.0,51.0
64016,86.0,86.0
64017,,61.360759493670884
64018,,72.83333333333333
64019,50.0,50.0
64020,24.0,24.0
64021,96.0,96.0
64022,83.0,83.0
64023,,63.70245398773006
64024,19.0,19.0
64025,30.0,30.0
64026,37.0,37.0
64027,14.0,14.0
64028,1.0,1.0
64029,74.0,74.0
64030,74.0,74.0
64031,63.0,63.0
64032,51.0,51.0
64033,98.0,98.0
64034,76.0,76.0
64035,65.0,65.0
64036,59.0,59.0
64037,50.0,50.0
64038,74.0,74.0
64039,35.0,35.0
64040,40.0,40.0
64041,83.0,83.0
64042,85.0,85.0
64043,65.0,65.0
64044,100.0,100.0
64045,88.0,88.0
64046,52.0,52.0
64047,32.0,32.0
64048,79.0,79.0
64049,51.0,51.0
64050,80.0,80.0
64051,37.0,37.0
64052,83.0,83.0
64053,86.0,86.0
64054,45.0,45.0
64055,46.0,46.0
64056,94.0,94.0
64057,37.0,37.0
64058,92.0,92.0
64059,84.0,84.0
64060,93.0,93.0
64061,67.0,67.0
64062,65.0,65.0
64063,41.0,41.0
64064,70.0,70.0
64065,57.0,57.0
64066,76.0,76.0
64067,70.0,70.0
64068,59.0,59.0
64069,1.0,1.0
64070,98.0,98.0
64071,92.0,92.0
64072,2.0,2.0
64073,83.0,83.0
64074,59.0,59.0
64075,4.0,4.0
64076,66.0,66.0
64077,100.0,100.0
64078,2.0,2.0
64079,59.0,59.0
64080,49.0,49.0
64081,45.0,45.0
64082,72.0,72.0
64083,56.0,56.0
64084,99.0,99.0
64085,70.0,70.0
64086,95.0,95.0
64087,45.0,45.0
64088,65.0,65.0
64089,61.0,61.0
64090,,48.940677966101696
64091,61.0,61.0
64092,,46.705128205128204
64093,12.0,12.0
64094,4.0,4.0
64095,98.0,98.0
64096,40.0,40.0
64097,12.0,12.0
64098,90.0,90.0
64099,60.0,60.0
64100,74.0,74.0
64101,14.0,14.0
64102,100.0,100.0
64103,70.0,70.0
64104,61.0,61.0
64105,86.0,86.0
64106,58.0,58.0
64107,15.0,15.0
64108,71.0,71.0
64109,2.0,2.0
64110,72.0,72.0
64111,85.0,85.0
64112,41.0,41.0
64113,20.0,20.0
64114,7.0,7.0
64115,,66.66176470588235
64116,49.0,49.0
64117,86.0,86.0
64118,8.0,8.0
64119,64.0,64.0
64120,49.0,49.0
64121,96.0,96.0
64122,73.0,73.0
64123,15.0,15.0
64124,52.0,52.0
64125,74.0,74.0
64126,100.0,100.0
64127,65.0,65.0
64128,28.0,28.0
64129,,63.70245398773006
64130,95.0,95.0
64131,20.0,20.0
64132,33.0,33.0
64133,53.0,53.0
64134,12.0,12.0
64135,,62.36134453781513
64136,42.0,42.0
64137,20.0,20.0
64138,12.0,12.0
64139,100.0,100.0
64140,98.0,98.0
64141,50.0,50.0
64142,47.0,47.0
64143,,51.1025641025641
64144,17.0,17.0
64145,55.0,55.0
64146,94.0,94.0
64147,67.0,67.0
64148,77.0,77.0
64149,95.0,95.0
64150,,66.40599455040872
64151,,49.30434782608695
64152,,47.411764705882355
64153,36.0,36.0
64154,14.0,14.0
64155,85.0,85.0
64156,,56.26
64157,68.0,68.0
64158,2.0,2.0
64159,100.0,100.0
64160,,63.99006622516556
64161,65.0,65.0
64162,72.0,72.0
64163,78.0,78.0
64164,51.0,51.0
64165,35.0,35.0
64166,34.0,34.0
64167,25.0,25.0
64168,100.0,100.0
64169,,44.46017699115044
64170,90.0,90.0
64171,54.0,54.0
64172,,66.66176470588235
64173,,65.78181818181818
64174,96.0,96.0
64175,17.0,17.0
64176,100.0,100.0
64177,43.0,43.0
64178,76.0,76.0
64179,88.0,88.0
64180,93.0,93.0
64181,,49.30434782608695
64182,,46.705128205128204
64183,,64.54
64184,75.0,75.0
64185,4.0,4.0
64186,,45.19417475728155
64187,,68.26190476190476
64188,,66.66176470588235
64189,,65.46417445482867
64190,88.0,88.0
64191,87.0,87.0
64192,82.0,82.0
64193,16.0,16.0
64194,59.0,59.0
64195,,61.42553191489362
64196,73.0,73.0
64197,77.0,77.0
64198,93.0,93.0
64199,76.0,76.0
64200,46.0,46.0
64201,65.0,65.0
64202,,60.44444444444444
64203,8.0,8.0
64204,97.0,97.0
64205,33.0,33.0
64206,48.0,48.0
64207,68.0,68.0
64208,72.0,72.0
64209,,69.02325581395348
64210,76.0,76.0
64211,,40.916666666666664
64212,,40.916666666666664
64213,6.0,6.0
64214,71.0,71.0
64215,59.0,59.0
64216,38.0,38.0
64217,19.0,19.0
64218,1.0,1.0
64219,69.0,69.0
64220,53.0,53.0
64221,74.0,74.0
64222,99.0,99.0
64223,17.0,17.0
64224,37.0,37.0
64225,71.0,71.0
64226,2.0,2.0
64227,45.0,45.0
64228,17.0,17.0
64229,,65.46417445482867
64230,19.0,19.0
64231,8.0,8.0
64232,75.0,75.0
64233,100.0,100.0
64234,4.0,4.0
64235,69.0,69.0
64236,21.0,21.0
64237,,67.89795918367346
64238,2.0,2.0
64239,74.0,74.0
64240,42.0,42.0
64241,,75.82051282051282
64242,,65.46417445482867
64243,86.0,86.0
64244,83.0,83.0
64245,94.0,94.0
64246,98.0,98.0
64247,83.0,83.0
64248,64.0,64.0
64249,7.0,7.0
64250,,65.46417445482867
64251,94.0,94.0
64252,46.0,46.0
64253,99.0,99.0
64254,1.0,1.0
64255,37.0,37.0
64256,18.0,18.0
64257,100.0,100.0
64258,1.0,1.0
64259,,63.70245398773006
64260,66.0,66.0
64261,35.0,35.0
64262,87.0,87.0
64263,96.0,96.0
64264,100.0,100.0
64265,28.0,28.0
64266,99.0,99.0
64267,,66.7
64268,63.0,63.0
64269,64.0,64.0
64270,40.0,40.0
64271,30.0,30.0
64272,,68.26190476190476
64273,,65.17721518987342
64274,77.0,77.0
64275,71.0,71.0
64276,35.0,35.0
64277,34.0,34.0
64278,81.0,81.0
64279,30.0,30.0
64280,5.0,5.0
64281,,57.64179104477612
64282,,50.95384615384615
64283,,67.89795918367346
64284,41.0,41.0
64285,40.0,40.0
64286,100.0,100.0
64287,33.0,33.0
64288,18.0,18.0
64289,100.0,100.0
64290,79.0,79.0
64291,71.0,71.0
64292,60.0,60.0
64293,82.0,82.0
64294,46.0,46.0
64295,72.0,72.0
64296,67.0,67.0
64297,100.0,100.0
64298,78.0,78.0
64299,69.0,69.0
64300,83.0,83.0
64301,,47.8974358974359
64302,100.0,100.0
64303,,47.8974358974359
64304,100.0,100.0
64305,73.0,73.0
64306,90.0,90.0
64307,67.0,67.0
64308,,54.45945945945946
64309,,66.99492385786802
64310,47.0,47.0
64311,89.0,89.0
64312,,63.138888888888886
64313,19.0,19.0
64314,47.0,47.0
64315,,68.43428571428572
64316,81.0,81.0
64317,93.0,93.0
64318,92.0,92.0
64319,64.0,64.0
64320,83.0,83.0
64321,16.0,16.0
64322,51.0,51.0
64323,47.0,47.0
64324,52.0,52.0
64325,53.0,53.0
64326,64.0,64.0
64327,,63.99006622516556
64328,,63.99006622516556
64329,57.0,57.0
64330,54.0,54.0
64331,,60.34228187919463
64332,,61.42553191489362
64333,38.0,38.0
64334,1.0,1.0
64335,51.0,51.0
64336,95.0,95.0
64337,33.0,33.0
64338,16.0,16.0
64339,62.0,62.0
64340,47.0,47.0
64341,,61.42553191489362
64342,8.0,8.0
64343,,67.54098360655738
64344,4.0,4.0
64345,,65.36666666666666
64346,92.0,92.0
64347,60.0,60.0
64348,,60.34228187919463
64349,76.0,76.0
64350,84.0,84.0
64351,81.0,81.0
64352,,61.42553191489362
64353,90.0,90.0
64354,68.0,68.0
64355,96.0,96.0
64356,80.0,80.0
64357,,40.92
64358,53.0,53.0
64359,39.0,39.0
64360,,66.99492385786802
64361,71.0,71.0
64362,100.0,100.0
64363,52.0,52.0
64364,,55.361702127659576
64365,100.0,100.0
64366,,61.42553191489362
64367,41.0,41.0
64368,61.0,61.0
64369,95.0,95.0
64370,65.0,65.0
64371,94.0,94.0
64372,93.0,93.0
64373,,56.26
64374,51.0,51.0
64375,81.0,81.0
64376,,72.83333333333333
64377,39.0,39.0
64378,,72.83333333333333
64379,93.0,93.0
64380,92.0,92.0
64381,94.0,94.0
64382,91.0,91.0
64383,30.0,30.0
64384,8.0,8.0
64385,76.0,76.0
64386,50.0,50.0
64387,41.0,41.0
64388,46.0,46.0
64389,76.0,76.0
64390,25.0,25.0
64391,33.0,33.0
64392,93.0,93.0
64393,,67.34782608695652
64394,39.0,39.0
64395,51.0,51.0
64396,61.0,61.0
64397,49.0,49.0
64398,64.0,64.0
64399,9.0,9.0
64400,81.0,81.0
64401,89.0,89.0
64402,53.0,53.0
64403,2.0,2.0
64404,92.0,92.0
64405,66.0,66.0
64406,2.0,2.0
64407,49.0,49.0
64408,,61.42553191489362
64409,7.0,7.0
64410,100.0,100.0
64411,48.0,48.0
64412,95.0,95.0
64413,81.0,81.0
64414,82.0,82.0
64415,31.0,31.0
64416,78.0,78.0
64417,44.0,44.0
64418,,54.45945945945946
64419,46.0,46.0
64420,67.0,67.0
64421,69.0,69.0
64422,85.0,85.0
64423,59.0,59.0
64424,,69.35185185185185
64425,55.0,55.0
64426,86.0,86.0
64427,26.0,26.0
64428,65.0,65.0
64429,85.0,85.0
64430,51.0,51.0
64431,51.0,51.0
64432,79.0,79.0
64433,40.0,40.0
64434,,63.70245398773006
64435,77.0,77.0
64436,50.0,50.0
64437,46.0,46.0
64438,97.0,97.0
64439,73.0,73.0
64440,23.0,23.0
64441,63.0,63.0
64442,76.0,76.0
64443,38.0,38.0
64444,48.0,48.0
64445,57.0,57.0
64446,13.0,13.0
64447,16.0,16.0
64448,23.0,23.0
64449,61.0,61.0
64450,74.0,74.0
64451,17.0,17.0
64452,100.0,100.0
64453,61.0,61.0
64454,40.0,40.0
64455,54.0,54.0
64456,31.0,31.0
64457,22.0,22.0
64458,1.0,1.0
64459,64.0,64.0
64460,48.0,48.0
64461,32.0,32.0
64462,28.0,28.0
64463,76.0,76.0
64464,100.0,100.0
64465,77.0,77.0
64466,99.0,99.0
64467,,65.8
64468,50.0,50.0
64469,99.0,99.0
64470,61.0,61.0
64471,94.0,94.0
64472,,59.95402298850575
64473,22.0,22.0
64474,38.0,38.0
64475,79.0,79.0
64476,64.0,64.0
64477,58.0,58.0
64478,23.0,23.0
64479,98.0,98.0
64480,50.0,50.0
64481,,60.69565217391305
64482,35.0,35.0
64483,99.0,99.0
64484,62.0,62.0
64485,28.0,28.0
64486,,65.59550561797752
64487,33.0,33.0
64488,44.0,44.0
64489,100.0,100.0
64490,100.0,100.0
64491,100.0,100.0
64492,100.0,100.0
64493,93.0,93.0
64494,97.0,97.0
64495,62.0,62.0
64496,48.0,48.0
64497,,59.95402298850575
64498,52.0,52.0
64499,16.0,16.0
64500,12.0,12.0
64501,55.0,55.0
64502,70.0,70.0
64503,84.0,84.0
64504,75.0,75.0
64505,59.0,59.0
64506,,51.1025641025641
64507,90.0,90.0
64508,92.0,92.0
64509,28.0,28.0
64510,82.0,82.0
64511,,61.104
64512,49.0,49.0
64513,37.0,37.0
64514,39.0,39.0
64515,30.0,30.0
64516,84.0,84.0
64517,90.0,90.0
64518,18.0,18.0
64519,37.0,37.0
64520,61.0,61.0
64521,48.0,48.0
64522,23.0,23.0
64523,13.0,13.0
64524,,66.99492385786802
64525,81.0,81.0
64526,9.0,9.0
64527,,47.8974358974359
64528,1.0,1.0
64529,1.0,1.0
64530,73.0,73.0
64531,90.0,90.0
64532,6.0,6.0
64533,34.0,34.0
64534,83.0,83.0
64535,86.0,86.0
64536,77.0,77.0
64537,25.0,25.0
64538,54.0,54.0
64539,88.0,88.0
64540,10.0,10.0
64541,83.0,83.0
64542,89.0,89.0
64543,4.0,4.0
64544,35.0,35.0
64545,18.0,18.0
64546,64.0,64.0
64547,24.0,24.0
64548,59.0,59.0
64549,1.0,1.0
64550,52.0,52.0
64551,98.0,98.0
64552,61.0,61.0
64553,,51.1025641025641
64554,43.0,43.0
64555,33.0,33.0
64556,95.0,95.0
64557,12.0,12.0
64558,,45.02
64559,97.0,97.0
64560,3.0,3.0
64561,84.0,84.0
64562,45.0,45.0
64563,60.0,60.0
64564,56.0,56.0
64565,80.0,80.0
64566,89.0,89.0
64567,,69.35185185185185
64568,72.0,72.0
64569,92.0,92.0
64570,91.0,91.0
64571,95.0,95.0
64572,93.0,93.0
64573,86.0,86.0
64574,,63.35510204081633
64575,,70.28282828282828
64576,,66.40599455040872
64577,,67.34782608695652
64578,49.0,49.0
64579,,58.36923076923077
64580,91.0,91.0
64581,51.0,51.0
64582,,61.333333333333336
64583,,61.42553191489362
64584,15.0,15.0
64585,74.0,74.0
64586,31.0,31.0
64587,72.0,72.0
64588,59.0,59.0
64589,87.0,87.0
64590,39.0,39.0
64591,38.0,38.0
64592,30.0,30.0
64593,44.0,44.0
64594,27.0,27.0
64595,1.0,1.0
64596,55.0,55.0
64597,80.0,80.0
64598,,59.61176470588235
64599,,63.99006622516556
64600,18.0,18.0
64601,22.0,22.0
64602,84.0,84.0
64603,,65.36666666666666
64604,60.0,60.0
64605,80.0,80.0
64606,92.0,92.0
64607,40.0,40.0
64608,,63.99006622516556
64609,,61.42553191489362
64610,26.0,26.0
64611,71.0,71.0
64612,35.0,35.0
64613,56.0,56.0
64614,57.0,57.0
64615,70.0,70.0
64616,10.0,10.0
64617,100.0,100.0
64618,68.0,68.0
64619,52.0,52.0
64620,44.0,44.0
64621,48.0,48.0
64622,39.0,39.0
64623,90.0,90.0
64624,68.0,68.0
64625,61.0,61.0
64626,85.0,85.0
64627,45.0,45.0
64628,66.0,66.0
64629,34.0,34.0
64630,39.0,39.0
64631,99.0,99.0
64632,69.0,69.0
64633,92.0,92.0
64634,52.0,52.0
64635,29.0,29.0
64636,48.0,48.0
64637,25.0,25.0
64638,30.0,30.0
64639,33.0,33.0
64640,1.0,1.0
64641,,68.625
64642,54.0,54.0
64643,90.0,90.0
64644,100.0,100.0
64645,61.0,61.0
64646,37.0,37.0
64647,3.0,3.0
64648,41.0,41.0
64649,86.0,86.0
64650,,65.03380281690141
64651,24.0,24.0
64652,37.0,37.0
64653,62.0,62.0
64654,,65.46417445482867
64655,1.0,1.0
64656,73.0,73.0
64657,,65.46417445482867
64658,,63.99006622516556
64659,23.0,23.0
64660,29.0,29.0
64661,52.0,52.0
64662,42.0,42.0
64663,52.0,52.0
64664,49.0,49.0
64665,87.0,87.0
64666,71.0,71.0
64667,94.0,94.0
64668,39.0,39.0
64669,,68.66379310344827
64670,,72.28440366972477
64671,6.0,6.0
64672,28.0,28.0
64673,100.0,100.0
64674,49.0,49.0
64675,71.0,71.0
64676,37.0,37.0
64677,4.0,4.0
64678,98.0,98.0
64679,56.0,56.0
64680,86.0,86.0
64681,73.0,73.0
64682,61.0,61.0
64683,42.0,42.0
64684,57.0,57.0
64685,86.0,86.0
64686,80.0,80.0
64687,79.0,79.0
64688,100.0,100.0
64689,63.0,63.0
64690,79.0,79.0
64691,67.0,67.0
64692,80.0,80.0
64693,52.0,52.0
64694,,66.99492385786802
64695,72.0,72.0
64696,77.0,77.0
64697,55.0,55.0
64698,32.0,32.0
64699,42.0,42.0
64700,34.0,34.0
64701,,59.95402298850575
64702,78.0,78.0
64703,38.0,38.0
64704,,49.442622950819676
64705,29.0,29.0
64706,,60.69565217391305
64707,88.0,88.0
64708,95.0,95.0
64709,7.0,7.0
64710,50.0,50.0
64711,98.0,98.0
64712,89.0,89.0
64713,,58.5
64714,69.0,69.0
64715,73.0,73.0
64716,50.0,50.0
64717,,54.925925925925924
64718,20.0,20.0
64719,13.0,13.0
64720,39.0,39.0
64721,97.0,97.0
64722,29.0,29.0
64723,,49.442622950819676
64724,95.0,95.0
64725,37.0,37.0
64726,52.0,52.0
64727,69.0,69.0
64728,80.0,80.0
64729,85.0,85.0
64730,,40.92
64731,34.0,34.0
64732,44.0,44.0
64733,,45.19417475728155
64734,16.0,16.0
64735,,72.28440366972477
64736,,69.92592592592592
64737,,
64738,1.0,1.0
64739,58.0,58.0
64740,1.0,1.0
64741,,65.03380281690141
64742,84.0,84.0
64743,97.0,97.0
64744,91.0,91.0
64745,45.0,45.0
64746,70.0,70.0
64747,87.0,87.0
64748,48.0,48.0
64749,91.0,91.0
64750,57.0,57.0
64751,34.0,34.0
64752,37.0,37.0
64753,67.0,67.0
64754,94.0,94.0
64755,81.0,81.0
64756,55.0,55.0
64757,36.0,36.0
64758,52.0,52.0
64759,79.0,79.0
64760,70.0,70.0
64761,78.0,78.0
64762,97.0,97.0
64763,60.0,60.0
64764,77.0,77.0
64765,85.0,85.0
64766,60.0,60.0
64767,80.0,80.0
64768,77.0,77.0
64769,87.0,87.0
64770,82.0,82.0
64771,34.0,34.0
64772,41.0,41.0
64773,35.0,35.0
64774,24.0,24.0
64775,39.0,39.0
64776,95.0,95.0
64777,18.0,18.0
64778,90.0,90.0
64779,84.0,84.0
64780,43.0,43.0
64781,55.0,55.0
64782,36.0,36.0
64783,64.0,64.0
64784,56.0,56.0
64785,72.0,72.0
64786,98.0,98.0
64787,89.0,89.0
64788,27.0,27.0
64789,77.0,77.0
64790,81.0,81.0
64791,93.0,93.0
64792,99.0,99.0
64793,57.0,57.0
64794,89.0,89.0
64795,100.0,100.0
64796,1.0,1.0
64797,42.0,42.0
64798,35.0,35.0
64799,39.0,39.0
64800,,65.46417445482867
64801,38.0,38.0
64802,100.0,100.0
64803,97.0,97.0
64804,76.0,76.0
64805,82.0,82.0
64806,80.0,80.0
64807,81.0,81.0
64808,71.0,71.0
64809,,63.42285714285714
64810,15.0,15.0
64811,,66.99492385786802
64812,44.0,44.0
64813,87.0,87.0
64814,71.0,71.0
64815,85.0,85.0
64816,91.0,91.0
64817,92.0,92.0
64818,,56.26
64819,56.0,56.0
64820,,67.89795918367346
64821,,54.45945945945946
64822,42.0,42.0
64823,29.0,29.0
64824,,67.14754098360656
64825,29.0,29.0
64826,28.0,28.0
64827,96.0,96.0
64828,81.0,81.0
64829,80.0,80.0
64830,,60.111111111111114
64831,28.0,28.0
64832,1.0,1.0
64833,3.0,3.0
64834,,65.46417445482867
64835,99.0,99.0
64836,,63.99006622516556
64837,72.0,72.0
64838,92.0,92.0
64839,33.0,33.0
64840,88.0,88.0
64841,,61.42553191489362
64842,,61.42553191489362
64843,,64.54
64844,25.0,25.0
64845,,59.95402298850575
64846,15.0,15.0
64847,,58.5
64848,12.0,12.0
64849,,63.99006622516556
64850,49.0,49.0
64851,,68.43428571428572
64852,,62.53398058252427
64853,53.0,53.0
64854,55.0,55.0
64855,91.0,91.0
64856,,63.99006622516556
64857,,63.99006622516556
64858,79.0,79.0
64859,23.0,23.0
64860,28.0,28.0
64861,100.0,100.0
64862,24.0,24.0
64863,58.0,58.0
64864,80.0,80.0
64865,94.0,94.0
64866,,62.91111111111111
64867,88.0,88.0
64868,,67.34782608695652
64869,60.0,60.0
64870,,63.99006622516556
64871,29.0,29.0
64872,11.0,11.0
64873,,63.70245398773006
64874,98.0,98.0
64875,94.0,94.0
64876,53.0,53.0
64877,89.0,89.0
64878,88.0,88.0
64879,89.0,89.0
64880,84.0,84.0
64881,86.0,86.0
64882,30.0,30.0
64883,,63.99006622516556
64884,95.0,95.0
64885,86.0,86.0
64886,58.0,58.0
64887,76.0,76.0
64888,,63.59615384615385
64889,58.0,58.0
64890,,61.42553191489362
64891,,59.95402298850575
64892,49.0,49.0
64893,,63.99006622516556
64894,77.0,77.0
64895,,63.35510204081633
64896,77.0,77.0
64897,,63.99006622516556
64898,91.0,91.0
64899,,65.46417445482867
64900,76.0,76.0
64901,86.0,86.0
64902,72.0,72.0
64903,78.0,78.0
64904,54.0,54.0
64905,,72.28440366972477
64906,64.0,64.0
64907,81.0,81.0
64908,88.0,88.0
64909,,65.59550561797752
64910,93.0,93.0
64911,69.0,69.0
64912,69.0,69.0
64913,87.0,87.0
64914,1.0,1.0
64915,63.0,63.0
64916,20.0,20.0
64917,89.0,89.0
64918,52.0,52.0
64919,59.0,59.0
64920,51.0,51.0
64921,38.0,38.0
64922,62.0,62.0
64923,,57.0
64924,78.0,78.0
64925,28.0,28.0
64926,,66.40599455040872
64927,87.0,87.0
64928,100.0,100.0
64929,52.0,52.0
64930,24.0,24.0
64931,73.0,73.0
64932,,67.89795918367346
64933,37.0,37.0
64934,90.0,90.0
64935,74.0,74.0
64936,,65.46417445482867
64937,31.0,31.0
64938,39.0,39.0
